Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
44 C.F.R. § 321,"Department of Defense,Department of Energy,Federal Emergency Management Agency,Department of Transportation - Maritime Administration",No triggering event - Capacity Building,Both,Military Readiness,Department of Transportation - Maritime Administration
