Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
Executive Order 13618,"Office of Science & Technology Policy,Department of Homeland Security,Department of Defense",No triggering event - Capacity Building,Domestic,Communications,Office of Science & Technology Policy
