Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
National Security Presidential Directive 17,"Department of Homeland Security,International Atomic Energy Agency,Department of State",No triggering event - Capacity Building,Domestic,"Research and Development,Strategies and General Preparedness Efforts,Military Readiness",International Atomic Energy Agency
