Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
National Security Decision Directive 189,"Department of Defense,National Science Foundation",No triggering event - Capacity Building,Domestic,"Research and Development,Grant Programs or Appropriations (not to states),Government Contracts",National Science Foundation
