Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
48 C.F.R. § 18,"General Services Administration,Department of Defense,National Aeronautics and Space Administration","Terrorism,Act of War,Presidential Major Disaster Declaration,Presidential Emergency Declarations,NEA Emergency Declaration,Natural Disaster",Both,"Waiver,Provision of Supplies",National Aeronautics and Space Administration
