Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
34 U.S.C. §§ 50101–50112,"Department of Justice,Department of Justice - Bureau of Justice Assistance",Law enforcement emergency,Domestic,Financial Assistance to states or Tribal Nations,Department of Justice - Bureau of Justice Assistance
