Citation,Entity Empowered,Triggering Event,Location,Powers Invoked,Specific Agency
31 U.S. Code § 1535,"Government Accountability Office,Executive Office of the President of the United States - Office of Management and Budget",No triggering event - Capacity Building,Domestic,"Provision of Supplies,Government Contracts",Government Accountability Office
